cnpj_basico,case_number,class_iii_face_sum,establishment_cnpjs,claim_count,debtor_name,stage,is_related_party,above_floor,band,doc_id,creditor_name_as_printed,flags,extracted_at,extracted_by
00303732,0007565-40.2020.8.17.2370,180555.16,00303732000150,1,e Falência,,,0,POOL,849d4fe5adce792f073eb0cbe52a2f1d8075a473,00.303.732/0001-50,ROWS:p15r55,2026-09-03T23:36:48Z,build
06003366,0000357-17.2024.8.16.0131,180000.00,06003366000109,1,Destro Comercio De Alimentos LTDA,,,0,POOL,96830f5ef11b636a49c31aae309bc5dce86f8769,Scansource Brasil Distribuidora Moldados LTDA ME (CNPJ n°,ROWS:p2r24|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
40809085,0700536-67.2024.8.02.0043,179061.52,40809085000178,1,GRUPO PISEBEM — Lindoso e Araujo,,,0,POOL,d7c426fbd475685a322559791802848a6b81e7db,FDC TRANSPORTES DE CARGAS LTDA,ROWS:p2r8|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
08336783,5008793-34.2023.8.24.0019,178843.50,08336783000190,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,0,POOL,229081edb0eaccd400fcad129b25a20d453416b7,CELESC DISTRIBUIÇÃO S.A,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r14,2026-09-03T23:36:48Z,build
87821278,5014104-85.2021.8.21.0010,178822.70,87821278000299,1,SCZ Scalzilli Administração Judicial,,,0,POOL,84c586360a663c7c23a7d5176358d616fe6a93e7,GEDOZ COMERCIO DE FERROS LTDA FILIAL (,ROWS:p7r16|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
07728073,5341375-33.2026.8.09.0049,177908.03,07728073000224,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Rede Brasil Atacado Distribuidor,ROWS:p17r15|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
03442526,0302174-63.2015.8.24.0025,177209.79,03442526000110,1,CONFECÇÕES ANDRIMALHAS LTDA – Sgrott Administradora Judicial e Consultoria Empresarial,,,0,POOL,d403116b357dac27429fe9e2a0634e3c573603e7,"AV MABEL, S/N - DISTRITO INDUSTRIAL - TRES LAGOAS - MS",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r28|VALUE_COL:Valores,2026-09-03T23:36:48Z,build
93651958,1000119-75.2025.8.26.0354,176231.64,93651958000123,5,Ativos,,,0,POOL,7e2dd0270ed86b1f71e6e3a9cc21d965a29b3955,DOHLER- MAIS FRUTA INDUSTRIA E COMERCIO S.A,"ROWS:p3r78,p3r79,p3r86,p4r6,p4r8|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
11207104,0000472-94.2012.5.06.0193,176026.69,11207104000198,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Portuária, s/n , Complexo Industrial Portuário de Suape, Engenho Massangana, Ipojuca/PE, CEP 55.590- 000",ROWS:p73r8|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
83336180,0000472-94.2012.5.06.0193,176024.25,83336180000295,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua 4, s/no, Rodovia BR-101, Km 90, Bairro Parque dos Faróis, CEP 49160- 000, Nossa Senhora do Socorro (SE)",ROWS:p70r14|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
44705774,3000117-40.2025.8.06.0512,175694.04,44705774000193,1,PÃ¡gina inicial,,,0,POOL,73b45cbf1779afc0265bba96895afb5cec00f12c,SOMAPAY SOCIEDADE DE CREDITO DIRETO S.A.,ROWS:p16r8,2026-09-03T23:36:48Z,build
51270299,5341375-33.2026.8.09.0049,175554.40,51270299000135,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Cafe Vita,ROWS:p11r24|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
61432506,0007565-40.2020.8.17.2370,175496.64,61432506000407,1,e Falência,,,0,POOL,849d4fe5adce792f073eb0cbe52a2f1d8075a473,61.432.506/0004-07,ROWS:p16r59,2026-09-03T23:36:48Z,build
68993641,0000357-17.2024.8.16.0131,175000.00,68993641000802,1,Destro Comercio De Alimentos LTDA,,,0,POOL,96830f5ef11b636a49c31aae309bc5dce86f8769,Marcelo De Equipamentos E Servicos De Informatica LTDA (CNPJ n°,ROWS:p1r14|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
54386933,1004204-09.2020.8.26.0604,174500.37,54386933000350|54386933000430,2,EMBRAC EMPRESA,,,0,POOL,506c627084b6455fa76243c474e38c0fe33daf14,PIRASA VEICULOS LTDA PNEUS (,"ROWS:p2r71,p2r72|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
07046865,1000119-75.2025.8.26.0354,174500.00,07046865000138,1,Ativos,,,0,POOL,7e2dd0270ed86b1f71e6e3a9cc21d965a29b3955,RIVER REFRIGERANTES EIRELI,ROWS:p4r77|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
10543501,0000472-94.2012.5.06.0193,174423.76,10543501000178,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,0004387-19.2014.8.25.0027,ROWS:p75r8|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
92265552,0005010-98.2023.8.16.0001,174360.01,92265552000816,1,Marques Administrações Judiciais,,,0,POOL,b465a5d11eec7a46656b594fa59c62d80724e0a1,Multilab Industria e Comercio de Produtos Farmaceuticos Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p29r7,2026-09-03T23:36:48Z,build
63310411,5341375-33.2026.8.09.0049,174203.35,63310411002490,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Tres Coracoes Alimentos S.A.,ROWS:p18r46|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
11263858,0000472-94.2012.5.06.0193,173392.87,11263858000165,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Guapé, número 103, bairro Santo André, CEP.: 31.210-62, Belo Horizonte",ROWS:p70r16|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
03801328,5341375-33.2026.8.09.0049,173307.27,03801328000103,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Bonfrigo,ROWS:p10r69|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
12141105,0000472-94.2012.5.06.0193,173127.46,12141105000220,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Constran, n° 132, Vila Industrial, Santana do Parnaíba, São Paulo",ROWS:p71r13|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
37594825,5008793-34.2023.8.24.0019,173097.25,37594825000191,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,0,POOL,229081edb0eaccd400fcad129b25a20d453416b7,MMR INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r1,2026-09-03T23:36:48Z,build
45736131,0019761-43.2024.8.17.2001,172992.26,45736131000170,2,GRUPO ADLIM – LRF Líderes em Recuperação Judicial e Falência,,,0,POOL,a32497797bacd26aee3d411b89e47dce32e5a250,"UNIDAS LOCADORA S.A., CPF/CNPJ/OAB nº","PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p67r49,p85r35",2026-09-03T23:36:48Z,build
36343960,0007565-40.2020.8.17.2370,171987.03,36343960000100,1,e Falência,,,0,POOL,849d4fe5adce792f073eb0cbe52a2f1d8075a473,36.343.960/0001-00,ROWS:p16r38,2026-09-03T23:36:48Z,build
97467856,0001943-40.2024.8.16.0115,171165.31,97467856000375|97467856001770,2,- D & D LOGÍSTICA E TRANSPORTE Comercia,,,0,POOL,dfc3207dcd0fa485a74eefea8e9db729618a8aea,Rodoparana Implementos Rodoviarios Ltda,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p5r15,p5r16",2026-09-03T23:36:48Z,build
06099229,0700256-03.2019.8.02.0066,170000.00,06099229000101,1,Grupo Arnon de Mello — Lindoso e Araujo,,,0,POOL,60fd9c017d90deffa5bd422d7dce534a8fd355a3,ASSUPERO ENSINO SUPERIOR LTDA,ROWS:p7r16|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
17467515,0005010-98.2023.8.16.0001,168818.91,17467515002738,1,Marques Administrações Judiciais,,,0,POOL,b465a5d11eec7a46656b594fa59c62d80724e0a1,Cafe Tres Coracoes S.A.,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p22r9,2026-09-03T23:36:48Z,build
44649812,0873061-47.2023.8.19.0001,168809.12,44649812000138,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,0,POOL,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Avenida Paulista, 867, Bela Vista, São Paulo/SP - CEP 01311100","ALT_VALUE:R$122.742,47|ROWS:p1r43",2026-09-03T23:36:48Z,build
00774265,5341375-33.2026.8.09.0049,168234.88,00774265000147,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Gsa Gama Sucos e Alimts,ROWS:p14r21|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
05117268,0007565-40.2020.8.17.2370,167034.71,05117268000806,1,e Falência,,,0,POOL,849d4fe5adce792f073eb0cbe52a2f1d8075a473,05.117.268/0008-06,ROWS:p16r21,2026-09-03T23:36:48Z,build
25760786,0007565-40.2020.8.17.2370,166773.60,25760786000176,1,e Falência,,,0,POOL,849d4fe5adce792f073eb0cbe52a2f1d8075a473,25.760.786/0001-76,ROWS:p16r11,2026-09-03T23:36:48Z,build
03785066,5341375-33.2026.8.09.0049,166445.75,03785066000122,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Real Distribuidora,ROWS:p17r14|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
33337122,5341375-33.2026.8.09.0049,165699.00,33337122020233,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Texaco,ROWS:p18r32|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
09483773,5341375-33.2026.8.09.0049,165418.29,09483773000140,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Refil - Fokus Goias Distribuicao e Logistica Ltda,ROWS:p17r16|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
81904948,0007565-40.2020.8.17.2370,165236.15,81904948000254,1,e Falência,,,0,POOL,849d4fe5adce792f073eb0cbe52a2f1d8075a473,81.904.948/0002-54,ROWS:p15r26,2026-09-03T23:36:48Z,build
07253654,0005010-98.2023.8.16.0001,164690.16,07253654000176,1,Marques Administrações Judiciais,,,0,POOL,b465a5d11eec7a46656b594fa59c62d80724e0a1,Hedge Investments Distribuidora de Títulos e Valores Mobiliários Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p26r8,2026-09-03T23:36:48Z,build
45597546,0000721-61.2024.8.17.2620,164524.69,45597546000100,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,0,POOL,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,BIZCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r20,2026-09-03T23:36:48Z,build
02635522,5341375-33.2026.8.09.0049,164095.66,02635522000195,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Jalles Machado S/A,ROWS:p14r66|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
05448784,5341375-33.2026.8.09.0049,164011.71,05448784000139,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Futura Caminhoes e Maquinas Ltda,ROWS:p13r71|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
60746948,0015488-29.2018.8.17.2810,162554.56,60746948000112,1,CENTRO DE TRATAMENTO RENAL ZONA SUL LTDA,,,0,POOL,05e15e3ab0973ce0b16c39684020161cc0cb705a,BANCO BRADESCO-CAPITAL DE GIRO,LIKELY_FINANCIAL_BY_NAME|ROWS:p3r3,2026-09-03T23:36:48Z,build
60746948,0824037-95.2022.8.15.0001,162443.50,60746948000112,1,em questão. FAZ SA,,,0,POOL,49e767732638d57cf843ff857e8c16528c80e86f,BANCO BRADESCO,LIKELY_FINANCIAL_BY_NAME|ROWS:p2r56,2026-09-03T23:36:47Z,build
07863618,0005010-50.2013.8.24.0026,162336.66,07863618000124,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,0,POOL,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,TEXDECOR COMERCIO DE DECORAÇÕES LTDA,ROWS:p18r60|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
03584906,0016858-63.2025.8.16.0017,161863.56,03584906000199,1,participante se responsa,,,0,POOL,a3afeb0f9549b99330f76b25a2881fdeec099eb9,Agencia de Fomento do Fornecedor Paraná S.A.,ROWS:p4r4,2026-09-03T23:36:48Z,build
02377798,0020255-24.2020.5.04.0104,161659.10,02377798001001,1,Base | AJ RUIZ - Administração Judicial,,,0,POOL,2407a56c35028c413305535a1dd008db0d00dcd7,RODOVIA BR 010 Nª91 - IMPERATRIZ-MA - CEP 65908-000,ROWS:p3r17,2026-09-03T23:36:48Z,build
12301881,5341375-33.2026.8.09.0049,161200.00,12301881000160,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Gynnox,ROWS:p14r27|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
04523745,5014104-85.2021.8.21.0010,161000.00,04523745000196,1,SCZ Scalzilli Administração Judicial,,,0,POOL,84c586360a663c7c23a7d5176358d616fe6a93e7,PLANEF CONSULTORIA E PLANEJAMENTO LTDA (,ROWS:p9r6|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
10842374,8005129-09.2023.8.05.0039,160996.26,10842374000108,1,e na falência,,,0,POOL,a0ae32a59c2928e385c610811f80949f98723486,MULTIPLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIA L,LIKELY_FINANCIAL_BY_NAME|ROWS:p19r1|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
19457137,0019761-43.2024.8.17.2001,160902.04,19457137000106,1,GRUPO ADLIM – LRF Líderes em Recuperação Judicial e Falência,,,0,POOL,a32497797bacd26aee3d411b89e47dce32e5a250,"BRAVI CONSUMIVEIS DE HIGIENE E DESCARTAVEIS LTDA, CPF/CNPJ/OAB nº",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p66r72,2026-09-03T23:36:48Z,build
38443576,0873061-47.2023.8.19.0001,160527.72,38443576000104,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,0,POOL,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Avenida Doutor Chucri Zidar, 1550, Conj 2704, Sala 03, Vila São Francisco, São Paulo -CEP 04711130","ALT_VALUE:R$116.721,00|ROWS:p2r13",2026-09-03T23:36:48Z,build
04496698,0700536-67.2024.8.02.0043,159772.18,04496698000139,1,GRUPO PISEBEM — Lindoso e Araujo,,,0,POOL,d7c426fbd475685a322559791802848a6b81e7db,INCENOR INDUSTRIA CERAMICA DO NORDESTE LTDA,ROWS:p2r9|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
01536085,0001943-40.2024.8.16.0115,159658.48,01536085002648,1,- D & D LOGÍSTICA E TRANSPORTE Comercia,,,0,POOL,dfc3207dcd0fa485a74eefea8e9db729618a8aea,Pneulandia Comercial LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p5r11,2026-09-03T23:36:48Z,build
47959697,0005010-50.2013.8.24.0026,159440.80,47959697000358,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,0,POOL,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,AMAZONAS PRODUTOS PARA CALCADOS LTDA.,ROWS:p12r48|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
28195667,0003971-03.2023.8.16.0119,158469.62,28195667000106,1,Marques Administrações Judiciais,,,0,POOL,1209dafe77b7708945a17e0f6d11db9b41daea47,Banco Abc Brasil S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p9r15,2026-09-03T23:36:48Z,build
45990181,1001174-80.2024.8.26.0359,158211.76,45990181000189,2,Ativos,,,0,POOL,442539f948e05d3b98924984d4ac62e721a54540,"Via Anhanguera, Km 98, Boa Vista, CEP nº 13.065-900, Campinas/SP","ROWS:p3r10,p3r26|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Créidto",2026-09-03T23:36:48Z,build
10212986,0002484-82.2022.8.17.2001,158008.88,10212986000117,3,e Falência,,,0,POOL,f3b6182e3aa2715450af4d59223acc49f7047632,ICONE SC COMERCIAL IMPORTADORA E EXPORTADORA LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r76,p7r101,p9r75",2026-09-03T23:36:48Z,build
00872615,0000472-94.2012.5.06.0193,156941.76,00872615000108,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Aracaju, Estado de Sergipe, na Av. Carlos Bulamarqui, no 156, Centro, CEP 49.010-660",LIKELY_PUBLIC_BY_NAME|ROWS:p64r15|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
10821493,0000472-94.2012.5.06.0193,156926.63,10821493000184,2,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Benjamim Flores, nº 28, bairro Santo Antônio, CEP: 30350-240, no município de Belo Horizonte/MG","LIKELY_PUBLIC_BY_NAME|ROWS:p63r5,p63r6|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
03613421,0020255-24.2020.5.04.0104,156605.75,03613421000186,1,Base | AJ RUIZ - Administração Judicial,,,0,POOL,2407a56c35028c413305535a1dd008db0d00dcd7,"RUA TRAJANO DE ARAUJO,2500 - CONTAGEM-MG - CEP 32010-090",ROWS:p3r44,2026-09-03T23:36:48Z,build
02435301,0804401-51.2025.8.14.0039,155266.23,02435301000416,1,SOJAL COMERCIA,,,0,POOL,c56751547323616443dc07ccc6d6c553539dec25,SIAGRI SISTEMAS DE GESTAO LTDA,ROWS:p2r8,2026-09-03T23:36:47Z,build
04368898,0000410-68.2021.8.16.0174,154741.41,04368898000106,1,consonância,,,0,POOL,b1a9f73b4c119a16aede49b05ad9f554fb74bc97,e Copel Distribuição S.A.,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p13r21,2026-09-03T23:36:48Z,build
90400888,4087055-04.2026.8.26.0100,154710.23,90400888000142,2,Ativos,,,0,POOL,eb0a94ffe21d8842bfaf1a8b454008cac3241e99,OESTE COMERCIAL DE FERRO E AÇO LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r8,p5r15|VALUE_COL:Valor_-",2026-09-03T23:36:48Z,build
29720595,0003971-03.2023.8.16.0119,154400.00,29720595000131,1,Marques Administrações Judiciais,,,0,POOL,1209dafe77b7708945a17e0f6d11db9b41daea47,Distressed Fundo De Investimento Em Direitos Creditórios Não Padronizados,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p10r18,2026-09-03T23:36:48Z,build
27093558,0000472-94.2012.5.06.0193,153156.39,27093558001430,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Interna 07, nº 645, Pontezinha, Cabo de Santo Agostinho, Estado de Pernambuco, CEP: 54590-000.",LIKELY_PUBLIC_BY_NAME|ROWS:p70r1|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
07546521,5341375-33.2026.8.09.0049,152844.49,07546521000198,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Sta Distribuidora De Alimentos Ltda.,ROWS:p18r6|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
05293491,0000472-94.2012.5.06.0193,152761.44,05293491000120,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Florianópolis, n.º 171 – Vila Santa Teresa – Santo André – São Paulo",ROWS:p66r5|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
18152158,5014104-85.2021.8.21.0010,152754.49,18152158000142,1,SCZ Scalzilli Administração Judicial,,,0,POOL,84c586360a663c7c23a7d5176358d616fe6a93e7,BCR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL (,LIKELY_FINANCIAL_BY_NAME|ROWS:p5r41|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
87178448,1000119-75.2025.8.26.0354,152358.41,87178448000420,2,Ativos,,,0,POOL,7e2dd0270ed86b1f71e6e3a9cc21d965a29b3955,ARIPE CITRUS AGRO INDUSTRIAL LTDA FILIAL,"ROWS:p3r11,p3r13|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
01682147,0003971-03.2023.8.16.0119,152160.00,01682147000171,1,Marques Administrações Judiciais,,,0,POOL,1209dafe77b7708945a17e0f6d11db9b41daea47,Avenorte Avicola Cianorte Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p9r13,2026-09-03T23:36:48Z,build
69915536,0000206-69.2013.8.17.1340,151663.31,69915536000133,1,AGROPECUÁRIA SERROTE REDONDO – LRF Líderes em Recuperação Judicial e Falência,,,0,POOL,7c0ce2830d0d7e22653dbd04dbb70cd8440069c6,JUAREZ DE OLIVEIRA M E,"ALT_VALUE:67.051,58|ROWS:p2r32",2026-09-03T23:36:47Z,build
60746948,1000119-75.2025.8.26.0354,151627.58,60746948000112,1,Ativos,,,0,POOL,7e2dd0270ed86b1f71e6e3a9cc21d965a29b3955,BRADESCO,LIKELY_FINANCIAL_BY_NAME|ROWS:p3r31|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
12073848,0820780-23.2026.8.14.0301,151585.39,12073848000120,1,e mpresa,,,0,POOL,38d930ab1caa2c9562c2171db6bb7801de1f28e5,JC SOCCER TALENTS,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p3r22,2026-09-03T23:36:47Z,build
02429547,5012306-16.2022.8.21.0023,151521.52,02429547000132,1,SCZ Scalzilli Administração Judicial,,,0,POOL,ebfb999b457caf45140ea7446a22cd3751154eaf,JOMHEDICA NORTE PRODUTOS MED. (,ROWS:p28r21|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
73562126,0000357-17.2024.8.16.0131,151500.00,37752980000199|73562126000123,1,Destro Comercio De Alimentos LTDA,,,0,POOL,96830f5ef11b636a49c31aae309bc5dce86f8769,Siviero Alimentos E Sementes LTDA (CNPJ n°,MULTI_ROOT|ROWS:p2r27|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
74828799,5014104-85.2021.8.21.0010,150748.02,74828799000145,1,SCZ Scalzilli Administração Judicial,,,0,POOL,84c586360a663c7c23a7d5176358d616fe6a93e7,NOVO BANCO CONTINENTAL S.A.BANCO MULTIPLO (,LIKELY_FINANCIAL_BY_NAME|ROWS:p8r34|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
05469350,0000472-94.2012.5.06.0193,150655.20,05469350000115,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,Rua Dr. Eurico Rodrigues nº 256 Letra A - Praia - Itabirito/MG CEP: 35450-000,ROWS:p63r14|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
00056013,0000472-94.2012.5.06.0193,150344.00,00056013000182,1,SCZ Scalzilli Administração Judicial,,,0,POOL,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Raja Gabaglia, n.º 1001, Salas 404/405, Bairro Cidade Jardim, na cidade de Belo Horizonte/MG",ROWS:p74r5|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
76568260,0005010-50.2013.8.24.0026,150238.44,76568260000120,2,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,0,POOL,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,MADERMOVEIS IND E COM DE MADEIRAS LTDA.,"ROWS:p16r30,p16r31|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
47678918,0000721-61.2024.8.17.2620,150000.00,47678918000158,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,0,POOL,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,VALE SECURITIZADORA S/A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p3r5,2026-09-03T23:36:48Z,build
24890044,5677250-87.2023.8.09.0051,150000.00,24890044000100,1,"GRUPO UNIBRÁS, por seu representante legal Dr. STENIUS LACERDA BASTOS, faz sa",,,0,POOL,62943bec34234d5fa40566fc7c8dd04d2df2139e,,NAME_MISSING|ROWS:p24r2|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
10912900,5341375-33.2026.8.09.0049,149363.01,10912900000240,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Rio Vermelho Distribuidor,ROWS:p17r28|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
03902129,0302174-63.2015.8.24.0025,147774.41,03902129001589,1,CONFECÇÕES ANDRIMALHAS LTDA – Sgrott Administradora Judicial e Consultoria Empresarial,,,0,POOL,d403116b357dac27429fe9e2a0634e3c573603e7,"ROD MUNIC. NV 1, 8 - ZONA RURAL - NAVIRAI - MS",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r1,2026-09-03T23:36:48Z,build
16849231,5341375-33.2026.8.09.0049,147601.01,16849231001771,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Itambe,ROWS:p14r62|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
18459628,5341375-33.2026.8.09.0049,147575.97,18459628010188,1,"Grupo 3E, em consolidação substancia",,,0,POOL,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Bayer S.A,ROWS:p10r45|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
