doc_id,case_number,doc_type,publication_date,source_url,file_path,pages,printed_total_by_class,status,strategy,layout_id,notes,extracted_at,extracted_by
836934ea6a14825b06f2b7b6e0858b7792d891ae,1003643-62.2016.8.26.0462,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2025/07/LISTA-DE-CREDORES-DO-AJ_NELSON-GAREY_Parte2.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/836934ea6a14825b.pdf,16,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:26:00Z,ingest
ea5d9e6ac66280e6b60f70494c66c6057587441c,,UNKNOWN,2011-05-26,https://realbrasil.com.br/wp-content/uploads/2020/10/4.LISTA-DE-RECUPERANDA-CREDORES.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/ea5d9e6ac66280e6.pdf,3,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""1049794.56"", ""count"": null, ""page"": 3, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""1049794.56"", ""count"": null, ""page"": 3, ""section"": 1}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:26:00Z,ingest
260b44553e93000a632a4f5d8e0d83adf8d9deba,0800811-68.2020.8.12.0016,DEBTOR_LIST,,https://realbrasil.com.br/wp-content/uploads/2020/10/5.EDITAL-PUBLICADO-LISTA-DE-CREDORES-RECUPERANDA.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/260b44553e93000a.pdf,6,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=2; classIII=NO_ROWS,2026-09-03T23:26:00Z,ingest
65cf7e04be7f18c260990505fc03d22e73d82bcc,,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2021/05/LISTA-DE-CREDORES-ALPHATEC.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/65cf7e04be7f18c2.pdf,27,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:26:00Z,ingest
e4925fc39e3a3b2f1f04ed67ac9effdfd4c5570c,5560721-64.2026.8.09.0120,AJ_LIST,2026-07-21,https://stenius.com.br/wp-content/uploads/2026/07/1°-EDITAL-RELACAO-DE-CREDORES-GRUPO-ALMEIDA.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/e4925fc39e3a3b2f.pdf,6,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:00Z,ingest
eeddeca6806517fdad4995b3f1be14d1a5ebac42,5519529-12.2020.8.09.0105,UNKNOWN,,https://stenius.com.br/wp-content/uploads/2026/07/1°-Edital-relacao-de-credores.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/eeddeca6806517fd.pdf,2,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:26:00Z,ingest
c6ce3a11e10cce0ecd933c0b510ff22722d588ba,0010297-16.2019.8.19.0028,AJ_LIST,2020-03-20,https://realbrasil.com.br/wp-content/uploads/2022/09/LISTA-DE-CREDORES-DO-AJ_retificada.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/c6ce3a11e10cce0e.pdf,130,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:06Z,ingest
9eb5be419208c690ce6c04d698cfa411fba51ded,5164979-18.2026.8.09.0110,DEBTOR_LIST,2026-07-01,https://stenius.com.br/wp-content/uploads/2026/07/EDITAL-1-RELACAO-DE-CREDORES-GRUPO-GE.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/9eb5be419208c690.pdf,6,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:06Z,ingest
29ff4732fc87cfcf59c9c95b09e71fbd03aee609,5341375-33.2026.8.09.0049,UNKNOWN,2026-08-24,https://stenius.com.br/wp-content/uploads/2026/08/Edital-2°-Relacao-de-Credores-e-Aviso-de-Recebumento-do-Plano-de-Reccuperacao-Judicial-do-Grupo-3E-1.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/29ff4732fc87cfcf.pdf,35,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:06Z,ingest
c1999368afebc37e51b5f1a193d988840adeffdf,0010193-34.2013.8.19.0028,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2019/02/LISTA-DE-CREDORES-DA-RECUPERANDA.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/c1999368afebc37e.pdf,16,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""25181048.22"", ""count"": null, ""page"": 16, ""section"": 9}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:26:06Z,ingest
2807a62d00c25ba85b2d7235d3fd0256d261bf23,0813392-05.2016.8.12.0001,UNKNOWN,2016-10-17,https://realbrasil.com.br/wp-content/uploads/2018/08/1.LISTA-DE-CREDORES-DA-FALIDA.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/2807a62d00c25ba8.pdf,3,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:26:06Z,ingest
9ada72c173190bfc491f5bcafd7e5e10195b2cfb,6032681-62.2025.8.09.0051,UNKNOWN,2026-05-04,https://stenius.com.br/wp-content/uploads/2026/05/2-RELACAO-DE-CREDORES-MARGIL.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/9ada72c173190bfc.pdf,6,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=1; classIII=NO_TOTAL,2026-09-03T23:26:06Z,ingest
f3117e5953afc21622b14e73f11533aa783d5e70,0841357-55.2016.8.12.0001,AJ_LIST,,https://realbrasil.com.br/wp-content/uploads/2025/09/3.QUADRO-GERAL-DE-CREDORES-RETIFICADO_RATEIO.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/f3117e5953afc216.pdf,7,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""3362433.22"", ""count"": null, ""page"": 6, ""section"": 8}, {""class"": null, ""currency"": ""BRL"", ""total"": ""48436.10"", ""count"": null, ""page"": 6, ""section"": 10}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:06Z,ingest
e29b93fc0dd117add1c791509652a9b12ae172a2,5660592-49.2025.8.09.0105,UNKNOWN,2026-05-22,https://stenius.com.br/wp-content/uploads/2026/05/Edital-2-relacao-credores-Dinkoski.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/e29b93fc0dd117ad.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:26:09Z,ingest
54a768bef60f87e3bc4e8b6e307198baa40d92ea,0002888-23.2018.8.19.0028,HOMOLOG,,https://realbrasil.com.br/wp-content/uploads/2018/08/1.LISTA_DE_CREDORES_PARAGON_OFFSHORE_DO_BRASIL_LTDA.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/54a768bef60f87e3.pdf,14,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""99475867.27"", ""count"": null, ""page"": 1, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:26:11Z,ingest
30aa5a0be31b2b9560968aee90ae8e1e77f66c56,0002888-23.2018.8.19.0028,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2018/08/2.LISTA_DE_CREDORES_PARAGON_OFFSHORE_DRILLING_DO_BRASIL_LTDA.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/30aa5a0be31b2b95.pdf,5,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""1044637.28"", ""count"": null, ""page"": 1, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:26:11Z,ingest
747e62e9d4aac676e9f7ab49c8e5f9117a917b42,6032681-62.2025.8.09.0051,UNKNOWN,2026-04-08,https://stenius.com.br/wp-content/uploads/2026/04/4-Plano-de-RJ-mov.57.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/747e62e9d4aac676.pdf,34,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:13Z,ingest
d85bdfbfbdc814ff10df1dbd8c2e47f1e34386aa,0802426-35.2019.8.10.0000,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2018/06/2_LISTA-DE-CREDORES-DA-RECUPERANDA_ROQUE.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/d85bdfbfbdc814ff.pdf,5,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": ""68376.47"", ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""12559391.05"", ""count"": null, ""page"": 2, ""section"": 4}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": ""91429.89"", ""count"": null, ""page"": 3, ""section"": 7}, {""class"": null, ""currency"": ""BRL"", ""total"": ""2303866.20"", ""count"": null, ""page"": 4, ""section"": 10}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": ""68376.47"", ""count"": null, ""page"": 5, ""section"": 18}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""12559391.05"", ""count"": null, ""page"": 5, ""section"": 20}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": ""91429.89"", ""count"": null, ""page"": 5, ""section"": 21}, {""class"": null, ""currency"": ""BRL"", ""total"": ""15023063.61"", ""count"": null, ""page"": 5, ""section"": 22}]",OK,TABLE,TABLE_BANDS,prose_signal=0; CASE_FROM_PAGE; classIII=PASS,2026-09-03T23:26:13Z,ingest
cd6821bd57d18b292462babc6874064b6cc64115,1027680-14.2024.8.11.0003,UNKNOWN,,https://mpbadmjudicial.com.br/sgc/download.php?file=files/processo_documento/processo_documento10184213062025_1_.pdf&nome=Anexo ao Plano - Credores e condições de pagamento,/home/user/Anteparo/data/pdfs/mpbadmjudicial.com.br/cd6821bd57d18b29.pdf,2,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:26:24Z,ingest
ecd985e12de13ee2b632b73a209c4f9f37fa09f6,0815679-24.2018.8.10.0001,DEBTOR_LIST,2018-07-17,https://realbrasil.com.br/wp-content/uploads/2018/07/EDITAL-LISTA-DA-RECUPERANDA_18.07.2018.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/ecd985e12de13ee2.pdf,2,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:26:24Z,ingest
6403d7a497cb83dac07b45e5f50a47e9dc3f48a5,1027680-14.2024.8.19.0003,AJ_LIST,2024-10-23,https://mpbadmjudicial.com.br/sgc/download.php?file=files/processo_documento/processo_documento10181913062025_1_.pdf&nome=Plano de Recuperação Judicial,/home/user/Anteparo/data/pdfs/mpbadmjudicial.com.br/6403d7a497cb83da.pdf,30,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:26:24Z,ingest
4fb4728807c709a9b6bfa08db7453b597af21fac,0034139-97.2015.8.10.0001,QGC,2018-12-14,https://realbrasil.com.br/wp-content/uploads/2018/12/EDITAL-QGC-DO-AJ_17.12.2018.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/4fb4728807c709a9.pdf,2,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:26:24Z,ingest
ada765f2346b8c4e4892e3fa6a8da3211d8b7b76,5660592-49.2025.8.09.0105,PLAN,2026-04-08,https://stenius.com.br/wp-content/uploads/2026/04/9-Plano-de-RJ-mov.275.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/ada765f2346b8c4e.pdf,41,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:26:24Z,ingest
4702d7201f185502caf15487d50688c404159776,5264228-81.2025.8.09.0172,UNKNOWN,2026-04-08,https://stenius.com.br/wp-content/uploads/2026/04/5-Plano-de-Recuperacao-Judicial-mov.55.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/4702d7201f185502.pdf,77,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""8257823.53"", ""count"": null, ""page"": 26, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:26:39Z,ingest
031cee8d86dc1a2abb26db33da5b9687963c1787,1033803-55.2025.8.11.0015,UNKNOWN,,https://mpbadmjudicial.com.br/sgc/download.php?file=files/processo_documento/processo_documento11562523022026_1_.pdf&nome=EDITAL de deferimento - publicado no Diário Oficial MT 29172 em 12/02/2026,/home/user/Anteparo/data/pdfs/mpbadmjudicial.com.br/031cee8d86dc1a2a.pdf,3,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:27:01Z,ingest
7b7f5a8ac268f2f02d62b88b33c523589fb9be9b,,AJ_LIST,2015-09-16,https://realbrasil.com.br/wp-content/uploads/2018/07/EDITAL-QGC_AJ_03.07.2018.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/7b7f5a8ac268f2f0.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:27:01Z,ingest
5cac6a8cb93963b12e48ed925b73e042ea034887,5401053-70.2026.8.09.0051,AJ_LIST,2026-08-13,https://stenius.com.br/wp-content/uploads/2026/08/1°-EDITAL-GRUPO-TENDAS.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/5cac6a8cb93963b1.pdf,6,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:27:01Z,ingest
5ae418852e60e6049dabf65c25d87a16d3b4e9c3,0012812-06.2016.8.19.0068,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2017/10/2_RELAÇÃO-NOMINAL-DE-CREDORES-PORPLAN.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/5ae418852e60e604.pdf,1,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""1408495.36"", ""count"": null, ""page"": 1, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:27:01Z,ingest
8e8832093a15aa7f9dc936a37e882fe66a1fe43d,5341375-33.2026.8.09.0049,DEBTOR_LIST,2026-06-22,https://stenius.com.br/wp-content/uploads/2026/06/EDITAL-GRUPO-3E.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/8e8832093a15aa7f.pdf,20,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:27:01Z,ingest
ec141f83234ff68c4269edb8fb6c472737492081,5677250-87.2023.8.09.0051,UNKNOWN,2026-04-08,https://stenius.com.br/wp-content/uploads/2026/04/1-edital.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/ec141f83234ff68c.pdf,23,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=3; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
62943bec34234d5fa40566fc7c8dd04d2df2139e,5677250-87.2023.8.09.0051,AJ_LIST,2025-03-27,https://stenius.com.br/wp-content/uploads/2026/03/EDITAL-1-UNIBRAS.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/62943bec34234d5f.pdf,25,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=4; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
00172faf7136581f6782050a8a60dd5ebe39c7d0,1001363-82.2017.8.26.0301,QGC,2018-04-13,https://realbrasil.com.br/wp-content/uploads/2018/08/EDITAL-QGC_LISTA-DE-CREDORES-DO-AJ_AÇOCIC.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/00172faf7136581f.pdf,2,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 3}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 4}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 5}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 6}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 7}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 8}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 9}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 10}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 11}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 12}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 13}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 14}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 15}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 16}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 17}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 18}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 19}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 20}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 21}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 22}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 23}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 24}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
da5bbde9a5e3ab43013a74e5534015b6852e0979,6032681-62.2025.8.09.0051,DEBTOR_LIST,2026-02-27,https://stenius.com.br/wp-content/uploads/2026/03/Publicacao-Edital-Margil.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/da5bbde9a5e3ab43.pdf,14,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=1; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
0fd1c6d21ca8529b1b59ea31e8524fc7b434dff9,5824011-75.2025.8.09.0097,DEBTOR_LIST,2026-01-20,https://stenius.com.br/wp-content/uploads/2026/06/1o-EDITAL-A-S-DIAS-NETO-PRODUTOR-RURAL-1.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/0fd1c6d21ca8529b.pdf,2,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:27:02Z,ingest
1df74f0010839b10e0767389b8d19dd394791146,5660592-49.2025.8.09.0105,DEBTOR_LIST,2026-03-23,https://stenius.com.br/wp-content/uploads/2026/04/11-1o-Edital-mov.418.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/1df74f0010839b10.pdf,14,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:27:02Z,ingest
e9312de112d6557d451aa7c881bb43329e33f112,,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2017/06/Relação-Nominal-de-Credores-Imperatriz.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/e9312de112d6557d.pdf,3,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:27:02Z,ingest
301e3cf58b98f2b74920b96d29220c90ddc094e5,5264228-81.2025.8.09.0172,AJ_LIST,2026-06-30,https://stenius.com.br/wp-content/uploads/2026/06/EDITAL-GRUPO-FAEL.pdf,/home/user/Anteparo/data/pdfs/stenius.com.br/301e3cf58b98f2b7.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
7d5b50fa368e8bad6bc742a4cab068b6f047418a,,QGC,,https://realbrasil.com.br/wp-content/uploads/2017/07/QGC-Imperatriz.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/7d5b50fa368e8bad.pdf,2,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 3}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 4}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 5}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 6}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 7}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 8}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 9}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 10}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 11}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 12}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 13}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 14}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 15}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 16}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 17}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 18}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 19}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; CASE_NUMBER_MISSING; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
e33f5132f74c9e9b3c17d83ef8599af9846fa3fa,1000201-93.2017.8.11.0002,UNKNOWN,2016-12-30,https://realbrasil.com.br/wp-content/uploads/2017/05/Lista-de-Credores-radar.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/e33f5132f74c9e9b.pdf,2,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""9086439.19"", ""count"": null, ""page"": 2, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
12e37a32132cb45dc518d346f09d039d1e81b6c5,,UNKNOWN,,https://realbrasil.com.br/wp-content/uploads/2017/05/2_Relação-de-Credores-Recuperanda-amigão.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/12e37a32132cb45d.pdf,23,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:27:02Z,ingest
fc27ba4a02fbc5bf528f9fd1216c9de01dd5862e,,PLAN,,https://realbrasil.com.br/wp-content/uploads/2017/06/EDITAL_19.06.2017_AJ.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/fc27ba4a02fbc5bf.pdf,4,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:27:02Z,ingest
cdf3c4d148612ed9b19eac98db005936ae57d4cb,0801893-91.2016.8.12.0011,DEBTOR_LIST,2016-02-10,https://realbrasil.com.br/wp-content/uploads/2017/05/Relação-de-Credores_-Mastter-1.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/cdf3c4d148612ed9.pdf,27,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""1654530.40"", ""count"": null, ""page"": 5, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""7852278.92"", ""count"": null, ""page"": 7, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""7038712.28"", ""count"": null, ""page"": 13, ""section"": 2}, {""class"": null, ""currency"": ""BRL"", ""total"": ""2376847.40"", ""count"": null, ""page"": 25, ""section"": 3}, {""class"": null, ""currency"": ""BRL"", ""total"": ""1033891.92"", ""count"": null, ""page"": 27, ""section"": 4}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:27:02Z,ingest
38d1b4d865c4f80dc20deac999e1fb209631d712,0840917-59.2016.8.12.0001,DEBTOR_LIST,,https://realbrasil.com.br/wp-content/uploads/2017/01/2-Lista-de-Credores-da-Recuperanda-Comafer.pdf,/home/user/Anteparo/data/pdfs/realbrasil.com.br/38d1b4d865c4f80d.pdf,9,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""3667.93"", ""count"": null, ""page"": 2, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""1831177.61"", ""count"": null, ""page"": 5, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""265786.96"", ""count"": null, ""page"": 7, ""section"": 2}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=1; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:27:02Z,ingest
